name,sequence,period,year,month,hometype,price
Highland Park,221,2014-08,2014,8,1,277100
Highland Park,222,2014-09,2014,9,1,282200
Highland Park,223,2014-10,2014,10,1,284200
Highland Park,224,2014-11,2014,11,1,286600
Highland Park,225,2014-12,2014,12,1,289200
Highland Park,226,2015-01,2015,1,1,291300
Highland Park,227,2015-02,2015,2,1,293100
Highland Park,228,2015-03,2015,3,1,297200
Highland Park,229,2015-04,2015,4,1,305400
Highland Park,230,2015-05,2015,5,1,315700
Highland Park,231,2015-06,2015,6,1,321800
Highland Park,232,2015-07,2015,7,1,325300
Highland Park,233,2015-08,2015,8,1,329300
Highland Park,234,2015-09,2015,9,1,332500
Highland Park,235,2015-10,2015,10,1,333400
Highland Park,236,2015-11,2015,11,1,335600
Highland Park,237,2015-12,2015,12,1,339400
Highland Park,238,2016-01,2016,1,1,343700
Highland Park,239,2016-02,2016,2,1,348100
Highland Park,240,2016-03,2016,3,1,354900
Highland Park,241,2016-04,2016,4,1,363900
Highland Park,242,2016-05,2016,5,1,370500
Highland Park,243,2016-06,2016,6,1,375800
Highland Park,244,2016-07,2016,7,1,379800
Highland Park,245,2016-08,2016,8,1,381200
Highland Park,246,2016-09,2016,9,1,382400
Highland Park,247,2016-10,2016,10,1,385500
Highland Park,248,2016-11,2016,11,1,387300
Highland Park,249,2016-12,2016,12,1,390300
Highland Park,250,2017-01,2017,1,1,395400
Highland Park,251,2017-02,2017,2,1,400800
Highland Park,252,2017-03,2017,3,1,405100
Gatewood,1,1996-04,1996,4,1,165200
Gatewood,2,1996-05,1996,5,1,164900
Gatewood,3,1996-06,1996,6,1,164500
Gatewood,4,1996-07,1996,7,1,164200
Gatewood,5,1996-08,1996,8,1,164300
Gatewood,6,1996-09,1996,9,1,164200
Gatewood,7,1996-10,1996,10,1,164500
Gatewood,8,1996-11,1996,11,1,165700
Gatewood,9,1996-12,1996,12,1,167700
Gatewood,10,1997-01,1997,1,1,170100
Gatewood,11,1997-02,1997,2,1,172200
Gatewood,12,1997-03,1997,3,1,173300
Gatewood,13,1997-04,1997,4,1,174200
Gatewood,14,1997-05,1997,5,1,175100
Gatewood,15,1997-06,1997,6,1,176200
Gatewood,16,1997-07,1997,7,1,177700
Gatewood,17,1997-08,1997,8,1,180100
Gatewood,18,1997-09,1997,9,1,182600
Gatewood,19,1997-10,1997,10,1,184500
Gatewood,20,1997-11,1997,11,1,186500
Gatewood,21,1997-12,1997,12,1,188500
Gatewood,22,1998-01,1998,1,1,190400
Gatewood,23,1998-02,1998,2,1,191800
Gatewood,24,1998-03,1998,3,1,193200
Gatewood,25,1998-04,1998,4,1,195300
Gatewood,26,1998-05,1998,5,1,198700
Gatewood,27,1998-06,1998,6,1,202200
Gatewood,28,1998-07,1998,7,1,205100
Gatewood,29,1998-08,1998,8,1,206800
Gatewood,30,1998-09,1998,9,1,208700
Gatewood,31,1998-10,1998,10,1,210800
Gatewood,32,1998-11,1998,11,1,212400
Gatewood,33,1998-12,1998,12,1,214500
Gatewood,34,1999-01,1999,1,1,218000
Gatewood,35,1999-02,1999,2,1,222000
Gatewood,36,1999-03,1999,3,1,225600
Gatewood,37,1999-04,1999,4,1,228300
Gatewood,38,1999-05,1999,5,1,230300
Gatewood,39,1999-06,1999,6,1,232000
Gatewood,40,1999-07,1999,7,1,233100
Gatewood,41,1999-08,1999,8,1,234100
Gatewood,42,1999-09,1999,9,1,235900
Gatewood,43,1999-10,1999,10,1,239700
Gatewood,44,1999-11,1999,11,1,244300
Gatewood,45,1999-12,1999,12,1,248200
Gatewood,46,2000-01,2000,1,1,250900
Gatewood,47,2000-02,2000,2,1,253000
Gatewood,48,2000-03,2000,3,1,255100
Gatewood,49,2000-04,2000,4,1,257200
Gatewood,50,2000-05,2000,5,1,258900
Gatewood,51,2000-06,2000,6,1,260900
Gatewood,52,2000-07,2000,7,1,263600
Gatewood,53,2000-08,2000,8,1,265600
Gatewood,54,2000-09,2000,9,1,266800
Gatewood,55,2000-10,2000,10,1,267900
Gatewood,56,2000-11,2000,11,1,269000
Gatewood,57,2000-12,2000,12,1,270200
Gatewood,58,2001-01,2001,1,1,272100
Gatewood,59,2001-02,2001,2,1,274300
Gatewood,60,2001-03,2001,3,1,276200
Gatewood,61,2001-04,2001,4,1,276400
Gatewood,62,2001-05,2001,5,1,274700
Gatewood,63,2001-06,2001,6,1,273700
Gatewood,64,2001-07,2001,7,1,274800
Gatewood,65,2001-08,2001,8,1,277200
Gatewood,66,2001-09,2001,9,1,279400
Gatewood,67,2001-10,2001,10,1,280400
Gatewood,68,2001-11,2001,11,1,281000
Gatewood,69,2001-12,2001,12,1,282000
Gatewood,70,2002-01,2002,1,1,282200
Gatewood,71,2002-02,2002,2,1,281100
Gatewood,72,2002-03,2002,3,1,280600
Gatewood,73,2002-04,2002,4,1,281700
Gatewood,74,2002-05,2002,5,1,284100
Gatewood,75,2002-06,2002,6,1,286400
Gatewood,76,2002-07,2002,7,1,288600
Gatewood,77,2002-08,2002,8,1,290600
Gatewood,78,2002-09,2002,9,1,293100
Gatewood,79,2002-10,2002,10,1,296400
Gatewood,80,2002-11,2002,11,1,299000
Gatewood,81,2002-12,2002,12,1,299900
Gatewood,82,2003-01,2003,1,1,300400
Gatewood,83,2003-02,2003,2,1,302100
Gatewood,84,2003-03,2003,3,1,304500
Gatewood,85,2003-04,2003,4,1,307500
Gatewood,86,2003-05,2003,5,1,311300
Gatewood,87,2003-06,2003,6,1,314400
Gatewood,88,2003-07,2003,7,1,315300
Gatewood,89,2003-08,2003,8,1,314800
Gatewood,90,2003-09,2003,9,1,314600
Gatewood,91,2003-10,2003,10,1,314700
Gatewood,92,2003-11,2003,11,1,315800
Gatewood,93,2003-12,2003,12,1,317300
Gatewood,94,2004-01,2004,1,1,320000
Gatewood,95,2004-02,2004,2,1,325400
Gatewood,96,2004-03,2004,3,1,331900
Gatewood,97,2004-04,2004,4,1,337700
Gatewood,98,2004-05,2004,5,1,344400
Gatewood,99,2004-06,2004,6,1,351600
Gatewood,100,2004-07,2004,7,1,357000
Gatewood,101,2004-08,2004,8,1,360700
Gatewood,102,2004-09,2004,9,1,362300
Gatewood,103,2004-10,2004,10,1,362500
Gatewood,104,2004-11,2004,11,1,363200
Gatewood,105,2004-12,2004,12,1,366700
Gatewood,106,2005-01,2005,1,1,371900
Gatewood,107,2005-02,2005,2,1,377000
Gatewood,108,2005-03,2005,3,1,382300
Gatewood,109,2005-04,2005,4,1,387600
Gatewood,110,2005-05,2005,5,1,391400
Gatewood,111,2005-06,2005,6,1,393600
Gatewood,112,2005-07,2005,7,1,396500
Gatewood,113,2005-08,2005,8,1,400300
Gatewood,114,2005-09,2005,9,1,404000
Gatewood,115,2005-10,2005,10,1,409200
Gatewood,116,2005-11,2005,11,1,415500
Gatewood,117,2005-12,2005,12,1,420700
Gatewood,118,2006-01,2006,1,1,424800
Gatewood,119,2006-02,2006,2,1,428600
Gatewood,120,2006-03,2006,3,1,431900
Gatewood,121,2006-04,2006,4,1,434900
Gatewood,122,2006-05,2006,5,1,438100
Gatewood,123,2006-06,2006,6,1,441700
Gatewood,124,2006-07,2006,7,1,446600
Gatewood,125,2006-08,2006,8,1,453300
Gatewood,126,2006-09,2006,9,1,461700
Gatewood,127,2006-10,2006,10,1,468900
Gatewood,128,2006-11,2006,11,1,473700
Gatewood,129,2006-12,2006,12,1,476900
Gatewood,130,2007-01,2007,1,1,478700
Gatewood,131,2007-02,2007,2,1,478100
Gatewood,132,2007-03,2007,3,1,476300
Gatewood,133,2007-04,2007,4,1,475700
Gatewood,134,2007-05,2007,5,1,476500
Gatewood,135,2007-06,2007,6,1,479300
Gatewood,136,2007-07,2007,7,1,484300
Gatewood,137,2007-08,2007,8,1,489600
Gatewood,138,2007-09,2007,9,1,491800
Gatewood,139,2007-10,2007,10,1,491900
Gatewood,140,2007-11,2007,11,1,489300
Gatewood,141,2007-12,2007,12,1,484900
Gatewood,142,2008-01,2008,1,1,479200
Gatewood,143,2008-02,2008,2,1,473600
Gatewood,144,2008-03,2008,3,1,467700
Gatewood,145,2008-04,2008,4,1,462100
Gatewood,146,2008-05,2008,5,1,456000
Gatewood,147,2008-06,2008,6,1,449300
Gatewood,148,2008-07,2008,7,1,442100
Gatewood,149,2008-08,2008,8,1,435500
Gatewood,150,2008-09,2008,9,1,431000
Gatewood,151,2008-10,2008,10,1,427900
Gatewood,152,2008-11,2008,11,1,425800
Gatewood,153,2008-12,2008,12,1,423100
Gatewood,154,2009-01,2009,1,1,418800
Gatewood,155,2009-02,2009,2,1,413400
Gatewood,156,2009-03,2009,3,1,408000
Gatewood,157,2009-04,2009,4,1,402200
Gatewood,158,2009-05,2009,5,1,397700
Gatewood,159,2009-06,2009,6,1,395100
Gatewood,160,2009-07,2009,7,1,393500
Gatewood,161,2009-08,2009,8,1,391000
Gatewood,162,2009-09,2009,9,1,388700
Gatewood,163,2009-10,2009,10,1,387800
Gatewood,164,2009-11,2009,11,1,388500
Gatewood,165,2009-12,2009,12,1,392100
Gatewood,166,2010-01,2010,1,1,395900
Gatewood,167,2010-02,2010,2,1,396800
Gatewood,168,2010-03,2010,3,1,394800
Gatewood,169,2010-04,2010,4,1,393300
Gatewood,170,2010-05,2010,5,1,391800
Gatewood,171,2010-06,2010,6,1,390600
Gatewood,172,2010-07,2010,7,1,388800
Gatewood,173,2010-08,2010,8,1,385000
Gatewood,174,2010-09,2010,9,1,381600
Gatewood,175,2010-10,2010,10,1,379800
Gatewood,176,2010-11,2010,11,1,378600
Gatewood,177,2010-12,2010,12,1,375900
Gatewood,178,2011-01,2011,1,1,373400
Gatewood,179,2011-02,2011,2,1,371500
Gatewood,180,2011-03,2011,3,1,370500
Gatewood,181,2011-04,2011,4,1,368800
Gatewood,182,2011-05,2011,5,1,366200
Gatewood,183,2011-06,2011,6,1,362100
Gatewood,184,2011-07,2011,7,1,358700
Gatewood,185,2011-08,2011,8,1,359800
Gatewood,186,2011-09,2011,9,1,361600
Gatewood,187,2011-10,2011,10,1,360500
Gatewood,188,2011-11,2011,11,1,358400
Gatewood,189,2011-12,2011,12,1,357500
Gatewood,190,2012-01,2012,1,1,358900
Gatewood,191,2012-02,2012,2,1,363100
Gatewood,192,2012-03,2012,3,1,367800
Gatewood,193,2012-04,2012,4,1,371000
Gatewood,194,2012-05,2012,5,1,374900
Gatewood,195,2012-06,2012,6,1,378700
Gatewood,196,2012-07,2012,7,1,382200
Gatewood,197,2012-08,2012,8,1,386000
Gatewood,198,2012-09,2012,9,1,390600
Gatewood,199,2012-10,2012,10,1,393300
Gatewood,200,2012-11,2012,11,1,394800
Gatewood,201,2012-12,2012,12,1,397900
Gatewood,202,2013-01,2013,1,1,402300
Gatewood,203,2013-02,2013,2,1,406500
Gatewood,204,2013-03,2013,3,1,410000
Gatewood,205,2013-04,2013,4,1,413900
Gatewood,206,2013-05,2013,5,1,419000
Gatewood,207,2013-06,2013,6,1,423500
Gatewood,208,2013-07,2013,7,1,426000
Gatewood,209,2013-08,2013,8,1,426700
Gatewood,210,2013-09,2013,9,1,427900
Gatewood,211,2013-10,2013,10,1,429500
Gatewood,212,2013-11,2013,11,1,431000
Gatewood,213,2013-12,2013,12,1,432700
Gatewood,214,2014-01,2014,1,1,434800
Gatewood,215,2014-02,2014,2,1,435800
Gatewood,216,2014-03,2014,3,1,436300
Gatewood,217,2014-04,2014,4,1,437700
Gatewood,218,2014-05,2014,5,1,440500
Gatewood,219,2014-06,2014,6,1,444300
Gatewood,220,2014-07,2014,7,1,447500
Gatewood,221,2014-08,2014,8,1,449400
Gatewood,222,2014-09,2014,9,1,449800
Gatewood,223,2014-10,2014,10,1,451200
Gatewood,224,2014-11,2014,11,1,455100
Gatewood,225,2014-12,2014,12,1,459800
Gatewood,226,2015-01,2015,1,1,465200
Gatewood,227,2015-02,2015,2,1,475000
Gatewood,228,2015-03,2015,3,1,488600
Gatewood,229,2015-04,2015,4,1,502400
Gatewood,230,2015-05,2015,5,1,510900
Gatewood,231,2015-06,2015,6,1,514400
Gatewood,232,2015-07,2015,7,1,518400
Gatewood,233,2015-08,2015,8,1,525200
Gatewood,234,2015-09,2015,9,1,532000
Gatewood,235,2015-10,2015,10,1,536800
Gatewood,236,2015-11,2015,11,1,541100
Gatewood,237,2015-12,2015,12,1,545900
Gatewood,238,2016-01,2016,1,1,548400
Gatewood,239,2016-02,2016,2,1,550400
Gatewood,240,2016-03,2016,3,1,559900
Gatewood,241,2016-04,2016,4,1,575900
Gatewood,242,2016-05,2016,5,1,588000
Gatewood,243,2016-06,2016,6,1,596400
Gatewood,244,2016-07,2016,7,1,602500
Gatewood,245,2016-08,2016,8,1,604200
Gatewood,246,2016-09,2016,9,1,605200
Gatewood,247,2016-10,2016,10,1,611500
Gatewood,248,2016-11,2016,11,1,617900
Gatewood,249,2016-12,2016,12,1,620500
Gatewood,250,2017-01,2017,1,1,622400
Gatewood,251,2017-02,2017,2,1,629100
Gatewood,252,2017-03,2017,3,1,637300
Rainier Beach,1,1996-04,1996,4,1,135500
Rainier Beach,2,1996-05,1996,5,1,136300
Rainier Beach,3,1996-06,1996,6,1,137000
Rainier Beach,4,1996-07,1996,7,1,137400
Rainier Beach,5,1996-08,1996,8,1,137800
Rainier Beach,6,1996-09,1996,9,1,138600
Rainier Beach,7,1996-10,1996,10,1,139400
Rainier Beach,8,1996-11,1996,11,1,140200
Rainier Beach,9,1996-12,1996,12,1,140700
Rainier Beach,10,1997-01,1997,1,1,140900
Rainier Beach,11,1997-02,1997,2,1,141200
Rainier Beach,12,1997-03,1997,3,1,142100
Rainier Beach,13,1997-04,1997,4,1,143200
Rainier Beach,14,1997-05,1997,5,1,143900
Rainier Beach,15,1997-06,1997,6,1,144400
Rainier Beach,16,1997-07,1997,7,1,145300
Rainier Beach,17,1997-08,1997,8,1,146400
Rainier Beach,18,1997-09,1997,9,1,147700
Rainier Beach,19,1997-10,1997,10,1,149300
Rainier Beach,20,1997-11,1997,11,1,151000
Rainier Beach,21,1997-12,1997,12,1,152600
Rainier Beach,22,1998-01,1998,1,1,154700
Rainier Beach,23,1998-02,1998,2,1,157400
Rainier Beach,24,1998-03,1998,3,1,159500
Rainier Beach,25,1998-04,1998,4,1,160600
Rainier Beach,26,1998-05,1998,5,1,161400
Rainier Beach,27,1998-06,1998,6,1,162800
Rainier Beach,28,1998-07,1998,7,1,164200
Rainier Beach,29,1998-08,1998,8,1,165500
Rainier Beach,30,1998-09,1998,9,1,167100
Rainier Beach,31,1998-10,1998,10,1,168400
Rainier Beach,32,1998-11,1998,11,1,169200
Rainier Beach,33,1998-12,1998,12,1,170000
Rainier Beach,34,1999-01,1999,1,1,171100
Rainier Beach,35,1999-02,1999,2,1,172900
Rainier Beach,36,1999-03,1999,3,1,175100
Rainier Beach,37,1999-04,1999,4,1,176900
Rainier Beach,38,1999-05,1999,5,1,178600
Rainier Beach,39,1999-06,1999,6,1,180200
Rainier Beach,40,1999-07,1999,7,1,181000
Rainier Beach,41,1999-08,1999,8,1,181500
Rainier Beach,42,1999-09,1999,9,1,182200
Rainier Beach,43,1999-10,1999,10,1,184200
Rainier Beach,44,1999-11,1999,11,1,186900
Rainier Beach,45,1999-12,1999,12,1,190300
Rainier Beach,46,2000-01,2000,1,1,194000
Rainier Beach,47,2000-02,2000,2,1,197000
Rainier Beach,48,2000-03,2000,3,1,199000
Rainier Beach,49,2000-04,2000,4,1,201100
Rainier Beach,50,2000-05,2000,5,1,203000
Rainier Beach,51,2000-06,2000,6,1,204000
Rainier Beach,52,2000-07,2000,7,1,205500
Rainier Beach,53,2000-08,2000,8,1,207600
Rainier Beach,54,2000-09,2000,9,1,209200
Rainier Beach,55,2000-10,2000,10,1,210000
Rainier Beach,56,2000-11,2000,11,1,211400
Rainier Beach,57,2000-12,2000,12,1,213100
Rainier Beach,58,2001-01,2001,1,1,214700
Rainier Beach,59,2001-02,2001,2,1,215700
Rainier Beach,60,2001-03,2001,3,1,216900
Rainier Beach,61,2001-04,2001,4,1,218200
Rainier Beach,62,2001-05,2001,5,1,219300
Rainier Beach,63,2001-06,2001,6,1,220100
Rainier Beach,64,2001-07,2001,7,1,221500
Rainier Beach,65,2001-08,2001,8,1,223300
Rainier Beach,66,2001-09,2001,9,1,224700
Rainier Beach,67,2001-10,2001,10,1,226100
Rainier Beach,68,2001-11,2001,11,1,227500
Rainier Beach,69,2001-12,2001,12,1,229000
Rainier Beach,70,2002-01,2002,1,1,230100
Rainier Beach,71,2002-02,2002,2,1,230500
Rainier Beach,72,2002-03,2002,3,1,230300
Rainier Beach,73,2002-04,2002,4,1,230000
Rainier Beach,74,2002-05,2002,5,1,230300
Rainier Beach,75,2002-06,2002,6,1,231300
Rainier Beach,76,2002-07,2002,7,1,232400
Rainier Beach,77,2002-08,2002,8,1,232900
Rainier Beach,78,2002-09,2002,9,1,233800
Rainier Beach,79,2002-10,2002,10,1,235500
Rainier Beach,80,2002-11,2002,11,1,237300
Rainier Beach,81,2002-12,2002,12,1,238300
Rainier Beach,82,2003-01,2003,1,1,239600
Rainier Beach,83,2003-02,2003,2,1,241500
Rainier Beach,84,2003-03,2003,3,1,243300
Rainier Beach,85,2003-04,2003,4,1,244400
Rainier Beach,86,2003-05,2003,5,1,245400
Rainier Beach,87,2003-06,2003,6,1,246300
Rainier Beach,88,2003-07,2003,7,1,247200
Rainier Beach,89,2003-08,2003,8,1,248900
Rainier Beach,90,2003-09,2003,9,1,250600
Rainier Beach,91,2003-10,2003,10,1,251400
Rainier Beach,92,2003-11,2003,11,1,252000
Rainier Beach,93,2003-12,2003,12,1,253500
Rainier Beach,94,2004-01,2004,1,1,255100
Rainier Beach,95,2004-02,2004,2,1,256700
Rainier Beach,96,2004-03,2004,3,1,258200
Rainier Beach,97,2004-04,2004,4,1,260000
Rainier Beach,98,2004-05,2004,5,1,262600
Rainier Beach,99,2004-06,2004,6,1,265700
Rainier Beach,100,2004-07,2004,7,1,268000
Rainier Beach,101,2004-08,2004,8,1,269900
Rainier Beach,102,2004-09,2004,9,1,271900
Rainier Beach,103,2004-10,2004,10,1,274200
Rainier Beach,104,2004-11,2004,11,1,276300
Rainier Beach,105,2004-12,2004,12,1,278600
Rainier Beach,106,2005-01,2005,1,1,281400
Rainier Beach,107,2005-02,2005,2,1,284900
Rainier Beach,108,2005-03,2005,3,1,289100
Rainier Beach,109,2005-04,2005,4,1,294100
Rainier Beach,110,2005-05,2005,5,1,299300
Rainier Beach,111,2005-06,2005,6,1,304500
Rainier Beach,112,2005-07,2005,7,1,309600
Rainier Beach,113,2005-08,2005,8,1,313700
Rainier Beach,114,2005-09,2005,9,1,317400
Rainier Beach,115,2005-10,2005,10,1,321200
Rainier Beach,116,2005-11,2005,11,1,324300
Rainier Beach,117,2005-12,2005,12,1,326600
Rainier Beach,118,2006-01,2006,1,1,329600
Rainier Beach,119,2006-02,2006,2,1,334100
Rainier Beach,120,2006-03,2006,3,1,339700
Rainier Beach,121,2006-04,2006,4,1,345500
Rainier Beach,122,2006-05,2006,5,1,350600
Rainier Beach,123,2006-06,2006,6,1,355100
Rainier Beach,124,2006-07,2006,7,1,359000
Rainier Beach,125,2006-08,2006,8,1,363100
Rainier Beach,126,2006-09,2006,9,1,367300
Rainier Beach,127,2006-10,2006,10,1,371700
Rainier Beach,128,2006-11,2006,11,1,375800
Rainier Beach,129,2006-12,2006,12,1,379100
Rainier Beach,130,2007-01,2007,1,1,381100
Rainier Beach,131,2007-02,2007,2,1,381500
Rainier Beach,132,2007-03,2007,3,1,380300
Rainier Beach,133,2007-04,2007,4,1,379000
Rainier Beach,134,2007-05,2007,5,1,377400
Rainier Beach,135,2007-06,2007,6,1,376300
Rainier Beach,136,2007-07,2007,7,1,376200
Rainier Beach,137,2007-08,2007,8,1,376200
Rainier Beach,138,2007-09,2007,9,1,374500
Rainier Beach,139,2007-10,2007,10,1,373100
Rainier Beach,140,2007-11,2007,11,1,372400
Rainier Beach,141,2007-12,2007,12,1,372200
Rainier Beach,142,2008-01,2008,1,1,370300
Rainier Beach,143,2008-02,2008,2,1,366200
Rainier Beach,144,2008-03,2008,3,1,362300
Rainier Beach,145,2008-04,2008,4,1,360300
Rainier Beach,146,2008-05,2008,5,1,358400
Rainier Beach,147,2008-06,2008,6,1,355400
Rainier Beach,148,2008-07,2008,7,1,352100
Rainier Beach,149,2008-08,2008,8,1,349800
Rainier Beach,150,2008-09,2008,9,1,347700
Rainier Beach,151,2008-10,2008,10,1,344400
Rainier Beach,152,2008-11,2008,11,1,341600
Rainier Beach,153,2008-12,2008,12,1,339500
Rainier Beach,154,2009-01,2009,1,1,337700
Rainier Beach,155,2009-02,2009,2,1,333300
Rainier Beach,156,2009-03,2009,3,1,326700
Rainier Beach,157,2009-04,2009,4,1,320000
Rainier Beach,158,2009-05,2009,5,1,315500
Rainier Beach,159,2009-06,2009,6,1,312400
Rainier Beach,160,2009-07,2009,7,1,310800
Rainier Beach,161,2009-08,2009,8,1,309600
Rainier Beach,162,2009-09,2009,9,1,308500
Rainier Beach,163,2009-10,2009,10,1,307700
Rainier Beach,164,2009-11,2009,11,1,307100
Rainier Beach,165,2009-12,2009,12,1,303900
Rainier Beach,166,2010-01,2010,1,1,299300
Rainier Beach,167,2010-02,2010,2,1,296600
Rainier Beach,168,2010-03,2010,3,1,297000
Rainier Beach,169,2010-04,2010,4,1,296400
Rainier Beach,170,2010-05,2010,5,1,294500
Rainier Beach,171,2010-06,2010,6,1,291000
Rainier Beach,172,2010-07,2010,7,1,286100
Rainier Beach,173,2010-08,2010,8,1,278400
Rainier Beach,174,2010-09,2010,9,1,272000
Rainier Beach,175,2010-10,2010,10,1,267900
Rainier Beach,176,2010-11,2010,11,1,264300
Rainier Beach,177,2010-12,2010,12,1,260400
Rainier Beach,178,2011-01,2011,1,1,258300
Rainier Beach,179,2011-02,2011,2,1,257000
Rainier Beach,180,2011-03,2011,3,1,254800
Rainier Beach,181,2011-04,2011,4,1,252000
Rainier Beach,182,2011-05,2011,5,1,249200
Rainier Beach,183,2011-06,2011,6,1,245700
Rainier Beach,184,2011-07,2011,7,1,244100
Rainier Beach,185,2011-08,2011,8,1,245500
Rainier Beach,186,2011-09,2011,9,1,246200
Rainier Beach,187,2011-10,2011,10,1,243900
Rainier Beach,188,2011-11,2011,11,1,241800
Rainier Beach,189,2011-12,2011,12,1,241100
Rainier Beach,190,2012-01,2012,1,1,241500
Rainier Beach,191,2012-02,2012,2,1,243000
Rainier Beach,192,2012-03,2012,3,1,245000
Rainier Beach,193,2012-04,2012,4,1,245400
Rainier Beach,194,2012-05,2012,5,1,244000
Rainier Beach,195,2012-06,2012,6,1,243200
Rainier Beach,196,2012-07,2012,7,1,242600
Rainier Beach,197,2012-08,2012,8,1,245700
Rainier Beach,198,2012-09,2012,9,1,250500
Rainier Beach,199,2012-10,2012,10,1,253700
Rainier Beach,200,2012-11,2012,11,1,253700
Rainier Beach,201,2012-12,2012,12,1,254500
Rainier Beach,202,2013-01,2013,1,1,255700
Rainier Beach,203,2013-02,2013,2,1,258400
Rainier Beach,204,2013-03,2013,3,1,261700
Rainier Beach,205,2013-04,2013,4,1,266100
Rainier Beach,206,2013-05,2013,5,1,270800
Rainier Beach,207,2013-06,2013,6,1,275800
Rainier Beach,208,2013-07,2013,7,1,278500
Rainier Beach,209,2013-08,2013,8,1,278100
Rainier Beach,210,2013-09,2013,9,1,277200
Rainier Beach,211,2013-10,2013,10,1,277400
Rainier Beach,212,2013-11,2013,11,1,278900
Rainier Beach,213,2013-12,2013,12,1,281500
Rainier Beach,214,2014-01,2014,1,1,284800
Rainier Beach,215,2014-02,2014,2,1,288400
Rainier Beach,216,2014-03,2014,3,1,291400
Rainier Beach,217,2014-04,2014,4,1,291500
Rainier Beach,218,2014-05,2014,5,1,292600
Rainier Beach,219,2014-06,2014,6,1,296500
Rainier Beach,220,2014-07,2014,7,1,302000
Rainier Beach,221,2014-08,2014,8,1,306300
Rainier Beach,222,2014-09,2014,9,1,309600
Rainier Beach,223,2014-10,2014,10,1,312800
Rainier Beach,224,2014-11,2014,11,1,317000
Rainier Beach,225,2014-12,2014,12,1,320800
Rainier Beach,226,2015-01,2015,1,1,323400
Rainier Beach,227,2015-02,2015,2,1,325100
Rainier Beach,228,2015-03,2015,3,1,326800
Rainier Beach,229,2015-04,2015,4,1,333300
Rainier Beach,230,2015-05,2015,5,1,342600
Rainier Beach,231,2015-06,2015,6,1,348400
Rainier Beach,232,2015-07,2015,7,1,349200
Rainier Beach,233,2015-08,2015,8,1,349900
Rainier Beach,234,2015-09,2015,9,1,352300
Rainier Beach,235,2015-10,2015,10,1,357300
Rainier Beach,236,2015-11,2015,11,1,363200
Rainier Beach,237,2015-12,2015,12,1,368800
Rainier Beach,238,2016-01,2016,1,1,375200
Rainier Beach,239,2016-02,2016,2,1,381000
Rainier Beach,240,2016-03,2016,3,1,384900
Rainier Beach,241,2016-04,2016,4,1,390100
Rainier Beach,242,2016-05,2016,5,1,395300
Rainier Beach,243,2016-06,2016,6,1,406100
Rainier Beach,244,2016-07,2016,7,1,417800
