Name,Sequence,Period,Year,Month,Type,Price
Madison Valley,61,2001-04,2001,4,Condo,295700
Madison Valley,62,2001-05,2001,5,Condo,298300
Madison Valley,63,2001-06,2001,6,Condo,298600
Madison Valley,64,2001-07,2001,7,Condo,299500
Madison Valley,65,2001-08,2001,8,Condo,301400
Madison Valley,66,2001-09,2001,9,Condo,302800
Madison Valley,67,2001-10,2001,10,Condo,303000
Madison Valley,68,2001-11,2001,11,Condo,301200
Madison Valley,69,2001-12,2001,12,Condo,298100
Madison Valley,70,2002-01,2002,1,Condo,294900
Madison Valley,71,2002-02,2002,2,Condo,292100
Madison Valley,72,2002-03,2002,3,Condo,289600
Madison Valley,73,2002-04,2002,4,Condo,290000
Madison Valley,74,2002-05,2002,5,Condo,292400
Madison Valley,75,2002-06,2002,6,Condo,294000
Madison Valley,76,2002-07,2002,7,Condo,295000
Madison Valley,77,2002-08,2002,8,Condo,295000
Madison Valley,78,2002-09,2002,9,Condo,295400
Madison Valley,79,2002-10,2002,10,Condo,295600
Madison Valley,80,2002-11,2002,11,Condo,296500
Madison Valley,81,2002-12,2002,12,Condo,297300
Madison Valley,82,2003-01,2003,1,Condo,298100
Madison Valley,83,2003-02,2003,2,Condo,297800
Madison Valley,84,2003-03,2003,3,Condo,297600
Madison Valley,85,2003-04,2003,4,Condo,296800
Madison Valley,86,2003-05,2003,5,Condo,295800
Madison Valley,87,2003-06,2003,6,Condo,294300
Madison Valley,88,2003-07,2003,7,Condo,290900
Madison Valley,89,2003-08,2003,8,Condo,288200
Madison Valley,90,2003-09,2003,9,Condo,287400
Madison Valley,91,2003-10,2003,10,Condo,288400
Madison Valley,92,2003-11,2003,11,Condo,290700
Madison Valley,93,2003-12,2003,12,Condo,292100
Madison Valley,94,2004-01,2004,1,Condo,292800
Madison Valley,95,2004-02,2004,2,Condo,297100
Madison Valley,96,2004-03,2004,3,Condo,301800
Madison Valley,97,2004-04,2004,4,Condo,304800
Madison Valley,98,2004-05,2004,5,Condo,307900
Madison Valley,99,2004-06,2004,6,Condo,313100
Madison Valley,100,2004-07,2004,7,Condo,319200
Madison Valley,101,2004-08,2004,8,Condo,325200
Madison Valley,102,2004-09,2004,9,Condo,329200
Madison Valley,103,2004-10,2004,10,Condo,332600
Madison Valley,104,2004-11,2004,11,Condo,336100
Madison Valley,105,2004-12,2004,12,Condo,340900
Madison Valley,106,2005-01,2005,1,Condo,345000
Madison Valley,107,2005-02,2005,2,Condo,345200
Madison Valley,108,2005-03,2005,3,Condo,344500
Madison Valley,109,2005-04,2005,4,Condo,346300
Madison Valley,110,2005-05,2005,5,Condo,350700
Madison Valley,111,2005-06,2005,6,Condo,355800
Madison Valley,112,2005-07,2005,7,Condo,361100
Madison Valley,113,2005-08,2005,8,Condo,365300
Madison Valley,114,2005-09,2005,9,Condo,368800
Madison Valley,115,2005-10,2005,10,Condo,373000
Madison Valley,116,2005-11,2005,11,Condo,377400
Madison Valley,117,2005-12,2005,12,Condo,380000
Madison Valley,118,2006-01,2006,1,Condo,381800
Madison Valley,119,2006-02,2006,2,Condo,386000
Madison Valley,120,2006-03,2006,3,Condo,392300
Madison Valley,121,2006-04,2006,4,Condo,399300
Madison Valley,122,2006-05,2006,5,Condo,404800
Madison Valley,123,2006-06,2006,6,Condo,406600
Madison Valley,124,2006-07,2006,7,Condo,406600
Madison Valley,125,2006-08,2006,8,Condo,410300
Madison Valley,126,2006-09,2006,9,Condo,416500
Madison Valley,127,2006-10,2006,10,Condo,420100
Madison Valley,128,2006-11,2006,11,Condo,422200
Madison Valley,129,2006-12,2006,12,Condo,424600
Madison Valley,130,2007-01,2007,1,Condo,428300
Madison Valley,131,2007-02,2007,2,Condo,432100
Madison Valley,132,2007-03,2007,3,Condo,434600
Madison Valley,133,2007-04,2007,4,Condo,437400
Madison Valley,134,2007-05,2007,5,Condo,439400
Madison Valley,135,2007-06,2007,6,Condo,440200
Madison Valley,136,2007-07,2007,7,Condo,441300
Madison Valley,137,2007-08,2007,8,Condo,442300
Madison Valley,138,2007-09,2007,9,Condo,440200
Madison Valley,139,2007-10,2007,10,Condo,438400
Madison Valley,140,2007-11,2007,11,Condo,437300
Madison Valley,141,2007-12,2007,12,Condo,436700
Madison Valley,142,2008-01,2008,1,Condo,436200
Madison Valley,143,2008-02,2008,2,Condo,434300
Madison Valley,144,2008-03,2008,3,Condo,430700
Madison Valley,145,2008-04,2008,4,Condo,425600
Madison Valley,146,2008-05,2008,5,Condo,419800
Madison Valley,147,2008-06,2008,6,Condo,414500
Madison Valley,148,2008-07,2008,7,Condo,410700
Madison Valley,149,2008-08,2008,8,Condo,405800
Madison Valley,150,2008-09,2008,9,Condo,401200
Madison Valley,151,2008-10,2008,10,Condo,397100
Madison Valley,152,2008-11,2008,11,Condo,394100
Madison Valley,153,2008-12,2008,12,Condo,388400
Madison Valley,154,2009-01,2009,1,Condo,381600
Madison Valley,155,2009-02,2009,2,Condo,376100
Madison Valley,156,2009-03,2009,3,Condo,373900
Madison Valley,157,2009-04,2009,4,Condo,370000
Madison Valley,158,2009-05,2009,5,Condo,364800
Madison Valley,159,2009-06,2009,6,Condo,360500
Madison Valley,160,2009-07,2009,7,Condo,359300
Madison Valley,161,2009-08,2009,8,Condo,359800
Madison Valley,162,2009-09,2009,9,Condo,361800
Madison Valley,163,2009-10,2009,10,Condo,363100
Madison Valley,164,2009-11,2009,11,Condo,361700
Madison Valley,165,2009-12,2009,12,Condo,364500
Madison Valley,166,2010-01,2010,1,Condo,368100
Madison Valley,167,2010-02,2010,2,Condo,367600
Madison Valley,168,2010-03,2010,3,Condo,362200
Madison Valley,169,2010-04,2010,4,Condo,359000
Madison Valley,170,2010-05,2010,5,Condo,358000
Madison Valley,171,2010-06,2010,6,Condo,358200
Madison Valley,172,2010-07,2010,7,Condo,354300
Madison Valley,173,2010-08,2010,8,Condo,349500
Madison Valley,174,2010-09,2010,9,Condo,345600
Madison Valley,175,2010-10,2010,10,Condo,343600
Madison Valley,176,2010-11,2010,11,Condo,343700
Madison Valley,177,2010-12,2010,12,Condo,343600
Madison Valley,178,2011-01,2011,1,Condo,341300
Madison Valley,179,2011-02,2011,2,Condo,337800
Madison Valley,180,2011-03,2011,3,Condo,336800
Madison Valley,181,2011-04,2011,4,Condo,337100
Madison Valley,182,2011-05,2011,5,Condo,336500
Madison Valley,183,2011-06,2011,6,Condo,334200
Madison Valley,184,2011-07,2011,7,Condo,332100
Madison Valley,185,2011-08,2011,8,Condo,330600
Madison Valley,186,2011-09,2011,9,Condo,329300
Madison Valley,187,2011-10,2011,10,Condo,328600
Madison Valley,188,2011-11,2011,11,Condo,329200
Madison Valley,189,2011-12,2011,12,Condo,330900
Madison Valley,190,2012-01,2012,1,Condo,332300
Madison Valley,191,2012-02,2012,2,Condo,333700
Madison Valley,192,2012-03,2012,3,Condo,334400
Madison Valley,193,2012-04,2012,4,Condo,336900
Madison Valley,194,2012-05,2012,5,Condo,341000
Madison Valley,195,2012-06,2012,6,Condo,345200
Madison Valley,196,2012-07,2012,7,Condo,350100
Madison Valley,197,2012-08,2012,8,Condo,355900
Madison Valley,198,2012-09,2012,9,Condo,361300
Madison Valley,199,2012-10,2012,10,Condo,365500
Madison Valley,200,2012-11,2012,11,Condo,367400
Madison Valley,201,2012-12,2012,12,Condo,367000
Madison Valley,202,2013-01,2013,1,Condo,369800
Madison Valley,203,2013-02,2013,2,Condo,375900
Madison Valley,204,2013-03,2013,3,Condo,382700
Madison Valley,205,2013-04,2013,4,Condo,387200
Madison Valley,206,2013-05,2013,5,Condo,391300
Madison Valley,207,2013-06,2013,6,Condo,394000
Madison Valley,208,2013-07,2013,7,Condo,395200
Madison Valley,209,2013-08,2013,8,Condo,396400
Madison Valley,210,2013-09,2013,9,Condo,400400
Madison Valley,211,2013-10,2013,10,Condo,402900
Madison Valley,212,2013-11,2013,11,Condo,403700
Madison Valley,213,2013-12,2013,12,Condo,403500
Madison Valley,214,2014-01,2014,1,Condo,407600
Madison Valley,215,2014-02,2014,2,Condo,413700
Madison Valley,216,2014-03,2014,3,Condo,416400
Madison Valley,217,2014-04,2014,4,Condo,416600
Madison Valley,218,2014-05,2014,5,Condo,419400
Madison Valley,219,2014-06,2014,6,Condo,419100
Madison Valley,220,2014-07,2014,7,Condo,418500
Madison Valley,221,2014-08,2014,8,Condo,422400
Madison Valley,222,2014-09,2014,9,Condo,426300
Madison Valley,223,2014-10,2014,10,Condo,428600
Madison Valley,224,2014-11,2014,11,Condo,434300
Madison Valley,225,2014-12,2014,12,Condo,438300
Madison Valley,226,2015-01,2015,1,Condo,440100
Madison Valley,227,2015-02,2015,2,Condo,442300
Madison Valley,228,2015-03,2015,3,Condo,447900
Madison Valley,229,2015-04,2015,4,Condo,453700
Madison Valley,230,2015-05,2015,5,Condo,459700
Madison Valley,231,2015-06,2015,6,Condo,467700
Madison Valley,232,2015-07,2015,7,Condo,477400
Madison Valley,233,2015-08,2015,8,Condo,481400
Madison Valley,234,2015-09,2015,9,Condo,479000
Madison Valley,235,2015-10,2015,10,Condo,477800
Madison Valley,236,2015-11,2015,11,Condo,484000
Madison Valley,237,2015-12,2015,12,Condo,495700
Madison Valley,238,2016-01,2016,1,Condo,503100
Madison Valley,239,2016-02,2016,2,Condo,512100
Madison Valley,240,2016-03,2016,3,Condo,523400
Madison Valley,241,2016-04,2016,4,Condo,530800
Madison Valley,242,2016-05,2016,5,Condo,533400
Madison Valley,243,2016-06,2016,6,Condo,551400
Madison Valley,244,2016-07,2016,7,Condo,571100
Madison Valley,245,2016-08,2016,8,Condo,577400
Madison Valley,246,2016-09,2016,9,Condo,578500
Madison Valley,247,2016-10,2016,10,Condo,584900
Madison Valley,248,2016-11,2016,11,Condo,582000
Madison Valley,249,2016-12,2016,12,Condo,579500
Madison Valley,250,2017-01,2017,1,Condo,582700
Madison Valley,251,2017-02,2017,2,Condo,588400
Madison Valley,252,2017-03,2017,3,Condo,593400
Leschi,1,1996-04,1996,4,Condo,161500
Leschi,2,1996-05,1996,5,Condo,159900
Leschi,3,1996-06,1996,6,Condo,158300
Leschi,4,1996-07,1996,7,Condo,157100
Leschi,5,1996-08,1996,8,Condo,156100
Leschi,6,1996-09,1996,9,Condo,154000
Leschi,7,1996-10,1996,10,Condo,151400
Leschi,8,1996-11,1996,11,Condo,150100
Leschi,9,1996-12,1996,12,Condo,150400
Leschi,10,1997-01,1997,1,Condo,150900
Leschi,11,1997-02,1997,2,Condo,152600
Leschi,12,1997-03,1997,3,Condo,154900
Leschi,13,1997-04,1997,4,Condo,156300
Leschi,14,1997-05,1997,5,Condo,157700
Leschi,15,1997-06,1997,6,Condo,160900
Leschi,16,1997-07,1997,7,Condo,166000
Leschi,17,1997-08,1997,8,Condo,171200
Leschi,18,1997-09,1997,9,Condo,176100
Leschi,19,1997-10,1997,10,Condo,180200
Leschi,20,1997-11,1997,11,Condo,183200
Leschi,21,1997-12,1997,12,Condo,184700
Leschi,22,1998-01,1998,1,Condo,186200
Leschi,23,1998-02,1998,2,Condo,187100
Leschi,24,1998-03,1998,3,Condo,188000
Leschi,25,1998-04,1998,4,Condo,188700
Leschi,26,1998-05,1998,5,Condo,190800
Leschi,27,1998-06,1998,6,Condo,192300
Leschi,28,1998-07,1998,7,Condo,193600
Leschi,29,1998-08,1998,8,Condo,194800
Leschi,30,1998-09,1998,9,Condo,196700
Leschi,31,1998-10,1998,10,Condo,197900
Leschi,32,1998-11,1998,11,Condo,197800
Leschi,33,1998-12,1998,12,Condo,198000
Leschi,34,1999-01,1999,1,Condo,200000
Leschi,35,1999-02,1999,2,Condo,202300
Leschi,36,1999-03,1999,3,Condo,203700
Leschi,37,1999-04,1999,4,Condo,205900
Leschi,38,1999-05,1999,5,Condo,208600
Leschi,39,1999-06,1999,6,Condo,211600
Leschi,40,1999-07,1999,7,Condo,215000
Leschi,41,1999-08,1999,8,Condo,219000
Leschi,42,1999-09,1999,9,Condo,222800
Leschi,43,1999-10,1999,10,Condo,226800
Leschi,44,1999-11,1999,11,Condo,231400
Leschi,45,1999-12,1999,12,Condo,235300
Leschi,46,2000-01,2000,1,Condo,237500
Leschi,47,2000-02,2000,2,Condo,239700
Leschi,48,2000-03,2000,3,Condo,242100
Leschi,49,2000-04,2000,4,Condo,244700
Leschi,50,2000-05,2000,5,Condo,247000
Leschi,51,2000-06,2000,6,Condo,250100
Leschi,52,2000-07,2000,7,Condo,253200
Leschi,53,2000-08,2000,8,Condo,255100
Leschi,54,2000-09,2000,9,Condo,255500
Leschi,55,2000-10,2000,10,Condo,256600
Leschi,56,2000-11,2000,11,Condo,258000
Leschi,57,2000-12,2000,12,Condo,260100
Leschi,58,2001-01,2001,1,Condo,261700
Leschi,59,2001-02,2001,2,Condo,261200
Leschi,60,2001-03,2001,3,Condo,260400
Leschi,61,2001-04,2001,4,Condo,261100
Leschi,62,2001-05,2001,5,Condo,262900
Leschi,63,2001-06,2001,6,Condo,263000
Leschi,64,2001-07,2001,7,Condo,261800
Leschi,65,2001-08,2001,8,Condo,261400
Leschi,66,2001-09,2001,9,Condo,262400
Leschi,67,2001-10,2001,10,Condo,264400
Leschi,68,2001-11,2001,11,Condo,267100
Leschi,69,2001-12,2001,12,Condo,268300
Leschi,70,2002-01,2002,1,Condo,268200
Leschi,71,2002-02,2002,2,Condo,268200
Leschi,72,2002-03,2002,3,Condo,269200
Leschi,73,2002-04,2002,4,Condo,270100
Leschi,74,2002-05,2002,5,Condo,270800
Leschi,75,2002-06,2002,6,Condo,270900
Leschi,76,2002-07,2002,7,Condo,270500
Leschi,77,2002-08,2002,8,Condo,270700
Leschi,78,2002-09,2002,9,Condo,271800
Leschi,79,2002-10,2002,10,Condo,271800
Leschi,80,2002-11,2002,11,Condo,271400
Leschi,81,2002-12,2002,12,Condo,272000
Leschi,82,2003-01,2003,1,Condo,273800
Leschi,83,2003-02,2003,2,Condo,275300
Leschi,84,2003-03,2003,3,Condo,276000
Leschi,85,2003-04,2003,4,Condo,276700
Leschi,86,2003-05,2003,5,Condo,277900
Leschi,87,2003-06,2003,6,Condo,278900
Leschi,88,2003-07,2003,7,Condo,280500
Leschi,89,2003-08,2003,8,Condo,281100
Leschi,90,2003-09,2003,9,Condo,279600
Leschi,91,2003-10,2003,10,Condo,278900
Leschi,92,2003-11,2003,11,Condo,279000
Leschi,93,2003-12,2003,12,Condo,279900
Leschi,94,2004-01,2004,1,Condo,282600
Leschi,95,2004-02,2004,2,Condo,287100
Leschi,96,2004-03,2004,3,Condo,290400
Leschi,97,2004-04,2004,4,Condo,293400
Leschi,98,2004-05,2004,5,Condo,297600
Leschi,99,2004-06,2004,6,Condo,301400
Leschi,100,2004-07,2004,7,Condo,303700
Leschi,101,2004-08,2004,8,Condo,305900
Leschi,102,2004-09,2004,9,Condo,309000
Leschi,103,2004-10,2004,10,Condo,311600
Leschi,104,2004-11,2004,11,Condo,314700
Leschi,105,2004-12,2004,12,Condo,317900
Leschi,106,2005-01,2005,1,Condo,320500
Leschi,107,2005-02,2005,2,Condo,322200
Leschi,108,2005-03,2005,3,Condo,326200
Leschi,109,2005-04,2005,4,Condo,331600
Leschi,110,2005-05,2005,5,Condo,335600
Leschi,111,2005-06,2005,6,Condo,339800
Leschi,112,2005-07,2005,7,Condo,345000
Leschi,113,2005-08,2005,8,Condo,350200
Leschi,114,2005-09,2005,9,Condo,355200
Leschi,115,2005-10,2005,10,Condo,359900
Leschi,116,2005-11,2005,11,Condo,364300
Leschi,117,2005-12,2005,12,Condo,367800
Leschi,118,2006-01,2006,1,Condo,369100
Leschi,119,2006-02,2006,2,Condo,371600
Leschi,120,2006-03,2006,3,Condo,375400
Leschi,121,2006-04,2006,4,Condo,378500
Leschi,122,2006-05,2006,5,Condo,381900
Leschi,123,2006-06,2006,6,Condo,386400
Leschi,124,2006-07,2006,7,Condo,389400
Leschi,125,2006-08,2006,8,Condo,392000
Leschi,126,2006-09,2006,9,Condo,395300
Leschi,127,2006-10,2006,10,Condo,398100
Leschi,128,2006-11,2006,11,Condo,399300
Leschi,129,2006-12,2006,12,Condo,401000
Leschi,130,2007-01,2007,1,Condo,406100
Leschi,131,2007-02,2007,2,Condo,412500
Leschi,132,2007-03,2007,3,Condo,417000
Leschi,133,2007-04,2007,4,Condo,417400
Leschi,134,2007-05,2007,5,Condo,413600
Leschi,135,2007-06,2007,6,Condo,408500
Leschi,136,2007-07,2007,7,Condo,406100
Leschi,137,2007-08,2007,8,Condo,404600
Leschi,138,2007-09,2007,9,Condo,402900
Leschi,139,2007-10,2007,10,Condo,405200
Leschi,140,2007-11,2007,11,Condo,407600
Leschi,141,2007-12,2007,12,Condo,408600
Leschi,142,2008-01,2008,1,Condo,408700
Leschi,143,2008-02,2008,2,Condo,407200
Leschi,144,2008-03,2008,3,Condo,401700
Leschi,145,2008-04,2008,4,Condo,396300
Leschi,146,2008-05,2008,5,Condo,392600
Leschi,147,2008-06,2008,6,Condo,391000
Leschi,148,2008-07,2008,7,Condo,392100
Leschi,149,2008-08,2008,8,Condo,393800
Leschi,150,2008-09,2008,9,Condo,393300
Leschi,151,2008-10,2008,10,Condo,389100
Leschi,152,2008-11,2008,11,Condo,385600
Leschi,153,2008-12,2008,12,Condo,384100
Leschi,154,2009-01,2009,1,Condo,382700
Leschi,155,2009-02,2009,2,Condo,378300
Leschi,156,2009-03,2009,3,Condo,373700
Leschi,157,2009-04,2009,4,Condo,371100
Leschi,158,2009-05,2009,5,Condo,369500
Leschi,159,2009-06,2009,6,Condo,366300
Leschi,160,2009-07,2009,7,Condo,363100
Leschi,161,2009-08,2009,8,Condo,360500
Leschi,162,2009-09,2009,9,Condo,359100
Leschi,163,2009-10,2009,10,Condo,357000
Leschi,164,2009-11,2009,11,Condo,354400
Leschi,165,2009-12,2009,12,Condo,352700
Leschi,166,2010-01,2010,1,Condo,351000
Leschi,167,2010-02,2010,2,Condo,347900
Leschi,168,2010-03,2010,3,Condo,345600
Leschi,169,2010-04,2010,4,Condo,344100
Leschi,170,2010-05,2010,5,Condo,343500
Leschi,171,2010-06,2010,6,Condo,342500
Leschi,172,2010-07,2010,7,Condo,339800
Leschi,173,2010-08,2010,8,Condo,336300
Leschi,174,2010-09,2010,9,Condo,333800
Leschi,175,2010-10,2010,10,Condo,331500
Leschi,176,2010-11,2010,11,Condo,327800
Leschi,177,2010-12,2010,12,Condo,322800
Leschi,178,2011-01,2011,1,Condo,319400
Leschi,179,2011-02,2011,2,Condo,320400
Leschi,180,2011-03,2011,3,Condo,321900
Leschi,181,2011-04,2011,4,Condo,321700
Leschi,182,2011-05,2011,5,Condo,320200
Leschi,183,2011-06,2011,6,Condo,318800
Leschi,184,2011-07,2011,7,Condo,316600
Leschi,185,2011-08,2011,8,Condo,316900
Leschi,186,2011-09,2011,9,Condo,318900
Leschi,187,2011-10,2011,10,Condo,319500
Leschi,188,2011-11,2011,11,Condo,319400
Leschi,189,2011-12,2011,12,Condo,320800
Leschi,190,2012-01,2012,1,Condo,321500
Leschi,191,2012-02,2012,2,Condo,320500
Leschi,192,2012-03,2012,3,Condo,322400
Leschi,193,2012-04,2012,4,Condo,326100
Leschi,194,2012-05,2012,5,Condo,331500
Leschi,195,2012-06,2012,6,Condo,335800
Leschi,196,2012-07,2012,7,Condo,337600
Leschi,197,2012-08,2012,8,Condo,335500
Leschi,198,2012-09,2012,9,Condo,335000
Leschi,199,2012-10,2012,10,Condo,339300
Leschi,200,2012-11,2012,11,Condo,347200
Leschi,201,2012-12,2012,12,Condo,351500
Leschi,202,2013-01,2013,1,Condo,352100
Leschi,203,2013-02,2013,2,Condo,354200
Leschi,204,2013-03,2013,3,Condo,356300
Leschi,205,2013-04,2013,4,Condo,359000
Leschi,206,2013-05,2013,5,Condo,363000
Leschi,207,2013-06,2013,6,Condo,366600
Leschi,208,2013-07,2013,7,Condo,369200
Leschi,209,2013-08,2013,8,Condo,373800
Leschi,210,2013-09,2013,9,Condo,378500
Leschi,211,2013-10,2013,10,Condo,384700
Leschi,212,2013-11,2013,11,Condo,390400
Leschi,213,2013-12,2013,12,Condo,392400
Leschi,214,2014-01,2014,1,Condo,393000
Leschi,215,2014-02,2014,2,Condo,396200
Leschi,216,2014-03,2014,3,Condo,399800
Leschi,217,2014-04,2014,4,Condo,399600
Leschi,218,2014-05,2014,5,Condo,396500
Leschi,219,2014-06,2014,6,Condo,397000
Leschi,220,2014-07,2014,7,Condo,401900
Leschi,221,2014-08,2014,8,Condo,406500
Leschi,222,2014-09,2014,9,Condo,407300
Leschi,223,2014-10,2014,10,Condo,405500
Leschi,224,2014-11,2014,11,Condo,404700
Leschi,225,2014-12,2014,12,Condo,409700
Leschi,226,2015-01,2015,1,Condo,416600
Leschi,227,2015-02,2015,2,Condo,421100
Leschi,228,2015-03,2015,3,Condo,424500
Leschi,229,2015-04,2015,4,Condo,429400
Leschi,230,2015-05,2015,5,Condo,435300
Leschi,231,2015-06,2015,6,Condo,442200
Leschi,232,2015-07,2015,7,Condo,449400
Leschi,233,2015-08,2015,8,Condo,456800
Leschi,234,2015-09,2015,9,Condo,462300
Leschi,235,2015-10,2015,10,Condo,464000
Leschi,236,2015-11,2015,11,Condo,465000
Leschi,237,2015-12,2015,12,Condo,470100
Leschi,238,2016-01,2016,1,Condo,478600
Leschi,239,2016-02,2016,2,Condo,487300
Leschi,240,2016-03,2016,3,Condo,495000
Leschi,241,2016-04,2016,4,Condo,503800
Leschi,242,2016-05,2016,5,Condo,511500
Leschi,243,2016-06,2016,6,Condo,521000
Leschi,244,2016-07,2016,7,Condo,529500
Leschi,245,2016-08,2016,8,Condo,532500
Leschi,246,2016-09,2016,9,Condo,535800
Leschi,247,2016-10,2016,10,Condo,545000
Leschi,248,2016-11,2016,11,Condo,552100
Leschi,249,2016-12,2016,12,Condo,556900
Leschi,250,2017-01,2017,1,Condo,562000
Leschi,251,2017-02,2017,2,Condo,567400
Leschi,252,2017-03,2017,3,Condo,572400
Judkins Park,1,1996-04,1996,4,Condo,145100
Judkins Park,2,1996-05,1996,5,Condo,143500
Judkins Park,3,1996-06,1996,6,Condo,141400
Judkins Park,4,1996-07,1996,7,Condo,139800
Judkins Park,5,1996-08,1996,8,Condo,138800
Judkins Park,6,1996-09,1996,9,Condo,136600
Judkins Park,7,1996-10,1996,10,Condo,133600
Judkins Park,8,1996-11,1996,11,Condo,131800
Judkins Park,9,1996-12,1996,12,Condo,131400
Judkins Park,10,1997-01,1997,1,Condo,132000
Judkins Park,11,1997-02,1997,2,Condo,133100
Judkins Park,12,1997-03,1997,3,Condo,134800
Judkins Park,13,1997-04,1997,4,Condo,136800
Judkins Park,14,1997-05,1997,5,Condo,138500
Judkins Park,15,1997-06,1997,6,Condo,139800
Judkins Park,16,1997-07,1997,7,Condo,143000
Judkins Park,17,1997-08,1997,8,Condo,146800
Judkins Park,18,1997-09,1997,9,Condo,149600
Judkins Park,19,1997-10,1997,10,Condo,151000
Judkins Park,20,1997-11,1997,11,Condo,155400
Judkins Park,21,1997-12,1997,12,Condo,159700
Judkins Park,22,1998-01,1998,1,Condo,159700
Judkins Park,23,1998-02,1998,2,Condo,160700
Judkins Park,24,1998-03,1998,3,Condo,163800
Judkins Park,25,1998-04,1998,4,Condo,162400
Judkins Park,26,1998-05,1998,5,Condo,161400
Judkins Park,27,1998-06,1998,6,Condo,165200
Judkins Park,28,1998-07,1998,7,Condo,168500
Judkins Park,29,1998-08,1998,8,Condo,169700
Judkins Park,30,1998-09,1998,9,Condo,170200
Judkins Park,31,1998-10,1998,10,Condo,169300
Judkins Park,32,1998-11,1998,11,Condo,167600
Judkins Park,33,1998-12,1998,12,Condo,167100
Judkins Park,34,1999-01,1999,1,Condo,168800
Judkins Park,35,1999-02,1999,2,Condo,170900
Judkins Park,36,1999-03,1999,3,Condo,173600
Judkins Park,37,1999-04,1999,4,Condo,177800
Judkins Park,38,1999-05,1999,5,Condo,182300
Judkins Park,39,1999-06,1999,6,Condo,186200
Judkins Park,40,1999-07,1999,7,Condo,190000
Judkins Park,41,1999-08,1999,8,Condo,193100
Judkins Park,42,1999-09,1999,9,Condo,195600
Judkins Park,43,1999-10,1999,10,Condo,199800
Judkins Park,44,1999-11,1999,11,Condo,204500
Judkins Park,45,1999-12,1999,12,Condo,208000
Judkins Park,46,2000-01,2000,1,Condo,210000
Judkins Park,47,2000-02,2000,2,Condo,211300
Judkins Park,48,2000-03,2000,3,Condo,211200
Judkins Park,49,2000-04,2000,4,Condo,211900
Judkins Park,50,2000-05,2000,5,Condo,212100
Judkins Park,51,2000-06,2000,6,Condo,211900
Judkins Park,52,2000-07,2000,7,Condo,212300
Judkins Park,53,2000-08,2000,8,Condo,214100
Judkins Park,54,2000-09,2000,9,Condo,216000
Judkins Park,55,2000-10,2000,10,Condo,218600
Judkins Park,56,2000-11,2000,11,Condo,221000
Judkins Park,57,2000-12,2000,12,Condo,223500
Judkins Park,58,2001-01,2001,1,Condo,224900
Judkins Park,59,2001-02,2001,2,Condo,225700
Judkins Park,60,2001-03,2001,3,Condo,227400
Judkins Park,61,2001-04,2001,4,Condo,231100
Judkins Park,62,2001-05,2001,5,Condo,234000
Judkins Park,63,2001-06,2001,6,Condo,235900
Judkins Park,64,2001-07,2001,7,Condo,236400
Judkins Park,65,2001-08,2001,8,Condo,236700
Judkins Park,66,2001-09,2001,9,Condo,238700
Judkins Park,67,2001-10,2001,10,Condo,241900
Judkins Park,68,2001-11,2001,11,Condo,242400
Judkins Park,69,2001-12,2001,12,Condo,241400
Judkins Park,70,2002-01,2002,1,Condo,241000
Judkins Park,71,2002-02,2002,2,Condo,240300
Judkins Park,72,2002-03,2002,3,Condo,239600
Judkins Park,73,2002-04,2002,4,Condo,239700
Judkins Park,74,2002-05,2002,5,Condo,240000
Judkins Park,75,2002-06,2002,6,Condo,239600
Judkins Park,76,2002-07,2002,7,Condo,238600
Judkins Park,77,2002-08,2002,8,Condo,237900
Judkins Park,78,2002-09,2002,9,Condo,238500
Judkins Park,79,2002-10,2002,10,Condo,239600
Judkins Park,80,2002-11,2002,11,Condo,239600
Judkins Park,81,2002-12,2002,12,Condo,239600
Judkins Park,82,2003-01,2003,1,Condo,241600
Judkins Park,83,2003-02,2003,2,Condo,243600
Judkins Park,84,2003-03,2003,3,Condo,244100
Judkins Park,85,2003-04,2003,4,Condo,244800
Judkins Park,86,2003-05,2003,5,Condo,246400
Judkins Park,87,2003-06,2003,6,Condo,245700
Judkins Park,88,2003-07,2003,7,Condo,243400
Judkins Park,89,2003-08,2003,8,Condo,241400
Judkins Park,90,2003-09,2003,9,Condo,239700
Judkins Park,91,2003-10,2003,10,Condo,238100
Judkins Park,92,2003-11,2003,11,Condo,238600
Judkins Park,93,2003-12,2003,12,Condo,241000
Judkins Park,94,2004-01,2004,1,Condo,243500
Judkins Park,95,2004-02,2004,2,Condo,247100
Judkins Park,96,2004-03,2004,3,Condo,250800
Judkins Park,97,2004-04,2004,4,Condo,254300
Judkins Park,98,2004-05,2004,5,Condo,256900
Judkins Park,99,2004-06,2004,6,Condo,258700
Judkins Park,100,2004-07,2004,7,Condo,260500
Judkins Park,101,2004-08,2004,8,Condo,262100
Judkins Park,102,2004-09,2004,9,Condo,264700
Judkins Park,103,2004-10,2004,10,Condo,268900
Judkins Park,104,2004-11,2004,11,Condo,274100
Judkins Park,105,2004-12,2004,12,Condo,277700
Judkins Park,106,2005-01,2005,1,Condo,281500
Judkins Park,107,2005-02,2005,2,Condo,284300
Judkins Park,108,2005-03,2005,3,Condo,286000
Judkins Park,109,2005-04,2005,4,Condo,286500
Judkins Park,110,2005-05,2005,5,Condo,287600
Judkins Park,111,2005-06,2005,6,Condo,291000
Judkins Park,112,2005-07,2005,7,Condo,297600
